,syllables,normalized_text,n_syls,n_syls_SonoriPy
61566,ghast|li|er,ghastlier,3,
61567,ghast|li|est,ghastliest,3,
61568,ghast|li|ly,ghastlily,3,
61569,ghast|li|ness,ghastliness,3,3.0
61570,ghast|ly,ghastly,2,2.0
61571,ghat,ghat,1,
61572,ghats,ghats,1,
61573,ghaut,ghaut,1,
61574,ghaz|zah,ghazzah,2,
61575,ghaz|za|li,ghazzali,3,
61576,gha|na,ghana,2,2.0
61577,gha|ni|an,ghanian,3,
61578,gha|ri|al,gharial,3,
61579,gha|zal,ghazal,2,
61580,gha|zi,ghazi,2,
61581,ghee,ghee,1,1.0
61582,ghel|de|rode,ghelderode,3,
61583,ghent,ghent,1,1.0
61584,gheor|ghe,gheorghe,2,
61585,gheor|ghiu-dej,gheorghiu-dej,2,
61586,gher|kin,gherkin,2,
61587,ghet|to,ghetto,2,2.0
61588,ghe|ber,gheber,2,
61589,ghe|bre,ghebre,2,
61590,ghe|rao,gherao,2,
61591,ghib|el|line,ghibelline,3,
61592,ghib|el|lin|ism,ghibellinism,4,
61593,ghib|li,ghibli,2,
61594,ghil|lie,ghillie,2,
61595,ghior|des,ghiordes,2,
61596,ghir|lan|da|io,ghirlandaio,4,
61597,ghir|lan|da|jo,ghirlandajo,4,
61598,ghi|ber|ti,ghiberti,3,
61599,ghost,ghost,1,1.0
61600,ghost-writ|er,ghost-writer,2,
61601,ghost|dom,ghostdom,2,
61602,ghost|fish,ghostfish,2,
61603,ghost|fish|es,ghostfishes,3,
61604,ghost|i|ly,ghostily,3,
61605,ghost|like,ghostlike,2,2.0
61606,ghost|li|er,ghostlier,3,
61607,ghost|li|est,ghostliest,3,
61608,ghost|li|ness,ghostliness,3,
61609,ghost|ly,ghostly,2,2.0
61610,ghost|write,ghostwrite,2,
61611,ghost|writ|ten,ghostwritten,3,
61612,ghost|wrote,ghostwrote,2,
61613,ghoul,ghoul,1,1.0
61614,ghoul|ish,ghoulish,2,2.0
61615,ghoul|ish|ly,ghoulishly,3,3.0
61616,ghoul|ish|ness,ghoulishness,3,
61617,ghq,ghq,1,
61618,ghyll,ghyll,1,
61619,giam|bat|tis|ta,giambattista,4,
61620,giaour,giaour,1,
61621,gia|co|met|ti,giacometti,4,4.0
61622,gia|co|mo,giacomo,3,3.0
61623,gia|co|muz|zo,giacomuzzo,4,
61624,gia|our,giaour,2,
61625,gib,gib,1,1.0
61626,gib,gib,1,1.0
61627,gibbed,gibbed,1,
61628,gibbs,gibbs,1,1.0
61629,gibbs func|tion,gibbs function,2,
61630,gibbs|ite,gibbsite,2,
61631,gibe,gibe,1,1.0
61632,gib|ber,gibber,2,
61633,gib|ber|el|lic ac|id,gibberellic acid,5,
61634,gib|ber|el|lin,gibberellin,4,
61635,gib|ber|ish,gibberish,3,3.0
61636,gib|bet,gibbet,2,
61637,gib|bet|ed,gibbeted,3,
61638,gib|bet|ing,gibbeting,3,
61639,gib|bing,gibbing,2,
61640,gib|bon,gibbon,2,2.0
61641,gib|bon,gibbon,2,2.0
61642,gib|bons,gibbons,2,2.0
61643,gib|bose,gibbose,2,
61644,gib|bose|ly,gibbosely,3,
61645,gib|bose|ness,gibboseness,3,
61646,gib|bos|i|ty,gibbosity,4,
61647,gib|bous,gibbous,2,
61648,gib|bous|ly,gibbously,3,
61649,gib|bous|ness,gibbousness,3,
61650,gib|by,gibby,2,2.0
61651,gib|er,giber,2,
61652,gib|e|on,gibeon,3,
61653,gib|e|on|ite,gibeonite,4,
61654,gib|ing,gibing,2,
61655,gib|ing|ly,gibingly,3,
61656,gib|let,giblet,2,2.0
61657,gib|lets,giblets,2,
61658,gib|li,gibli,2,
61659,gib|ran,gibran,2,2.0
61660,gib|son,gibson,2,2.0
61661,gib|son des|ert,gibson desert,3,
61662,gib|son girl,gibson girl,2,
61663,gib|son|burg,gibsonburg,3,
61664,gid,gid,1,
61665,gide,gide,1,1.0
61666,gidg|ee,gidgee,2,
61667,gidj|ee,gidjee,2,
61668,gid|dap,giddap,2,
61669,gid|died,giddied,2,
61670,gid|dings,giddings,2,2.0
61671,gid|di|er,giddier,3,
61672,gid|di|est,giddiest,3,
61673,gid|di|ly,giddily,3,
61674,gid|di|ness,giddiness,3,
61675,gid|dy,giddy,2,2.0
61676,gid|dy-up,giddy-up,2,
61677,gid|dy|ing,giddying,3,
61678,gid|e|on,gideon,3,3.0
61679,gid|e|on bi|ble,gideon bible,4,
61680,gie,gie,1,
61681,giel|gud,gielgud,2,2.0
61682,gier-ea|gle,gier-eagle,2,
61683,gies|sen,giessen,2,2.0
61684,gie|rek,gierek,2,
61685,gie|se|king,gieseking,3,
61686,gift,gift,1,1.0
61687,gift-wrap|per,gift-wrapper,2,
61688,gift|ed,gifted,2,2.0
61689,gift|ed|ly,giftedly,3,
61690,gift|ed|ness,giftedness,3,
61691,gift|less,giftless,2,
61692,gift|wrap,giftwrap,2,
61693,gift|wrap|ping,giftwrapping,3,
61694,gig,gig,1,1.0
61695,gigs|man,gigsman,2,
61696,gigue,gigue,1,
61697,gig|ging,gigging,2,2.0
61698,gig|gle,giggle,2,2.0
61699,gig|gle house,giggle house,2,
61700,gig|gler,giggler,2,
61701,gig|gli|er,gigglier,3,
61702,gig|gli|est,giggliest,3,
61703,gig|gly,giggly,2,3.0
61704,gig|let,giglet,2,
61705,gig|lot,giglot,2,
61706,gig|ot,gigot,2,2.0
61707,gig|o|lo,gigolo,3,3.0
61708,gil,gil,1,1.0
61709,gild,gild,1,1.0
61710,gilds|man,gildsman,2,
61711,gilds|wom|an,gildswoman,3,
61712,gild|a|ble,gildable,3,
61713,gild|ed,gilded,2,2.0
61714,gild|er,gilder,2,2.0
61715,gild|hall,gildhall,2,
61716,gild|ing,gilding,2,2.0
61717,giles,giles,1,1.0
61718,giles,giles,1,1.0
61719,gill,gill,1,1.0
61720,gill,gill,1,1.0
61721,gill fun|gus,gill fungus,2,
61722,gill-net|ter,gill-netter,2,
61723,gill-o|ver-the-ground,gill-over-the-ground,2,
61724,gills,gills,1,1.0
61725,gill|ing,gilling,2,
61726,gill|ray,gillray,2,
61727,gilt,gilt,1,1.0
61728,gilt|head,gilthead,2,
61729,gil|bert,gilbert,2,2.0
61730,gil|bert,gilbert,2,2.0
61731,gil|bert is|lands,gilbert islands,3,
61732,gil|berte,gilberte,2,2.0
61733,gil|ber|ta,gilberta,3,3.0
61734,gil|ber|tine,gilbertine,3,4.0
61735,gil|ber|ti|an,gilbertian,4,
61736,gil|ber|ti|na,gilbertina,4,4.0
61737,gil|ber|to,gilberto,3,3.0
61738,gil|da,gilda,2,2.0
61739,gil|der,gilder,2,2.0
61740,gil|e|ad,gilead,3,2.0
61741,gil|e|ad|ite,gileadite,4,
61742,gil|gai,gilgai,2,
61743,gil|gal,gilgal,2,
61744,gil|ga|mesh,gilgamesh,3,
61745,gil|gie,gilgie,2,
61746,gil|gul,gilgul,2,
61747,gil|guy,gilguy,2,
61748,gil|gu|lim,gilgulim,3,
61749,gil|les,gilles,2,1.0
61750,gil|les|pie,gillespie,3,3.0
61751,gil|lett,gillett,2,2.0
61752,gil|lette,gillette,2,2.0
61753,gil|lie,gillie,2,2.0
61754,gil|lied,gillied,2,
61755,gil|ling|ham,gillingham,3,3.0
61756,gil|lion,gillion,2,
61757,gil|li|an,gillian,3,3.0
61758,gil|li|flow|er,gilliflower,4,
61759,gil|ly,gilly,2,2.0
61760,gil|ly|flow|er,gillyflower,4,
61761,gil|ly|ing,gillying,3,
61762,gil|man,gilman,2,2.0
61763,gil|mer,gilmer,2,2.0
61764,gil|roy,gilroy,2,2.0
61765,gil|son,gilson,2,2.0
61766,gil|son|ite,gilsonite,3,
61767,gil|son|ite,gilsonite,3,
61768,gimp,gimp,1,
61769,gimp|y,gimpy,2,
61770,gim|bals,gimbals,2,
61771,gim|blet,gimblet,2,
61772,gim|crack,gimcrack,2,
61773,gim|crack|er|y,gimcrackery,4,
61774,gim|el,gimel,2,
61775,gim|let,gimlet,2,2.0
61776,gim|let-eyed,gimlet-eyed,2,
61777,gim|let|y,gimlety,3,
61778,gim|mal,gimmal,2,
61779,gim|me,gimme,2,2.0
61780,gim|mick,gimmick,2,2.0
61781,gim|mick|ery,gimmickery,3,
61782,gim|mick|ry,gimmickry,3,3.0
61783,gim|mick|y,gimmicky,3,3.0
61784,gin,gin,1,1.0
61785,gin pal|ace,gin palace,2,
61786,gin rum|my,gin rummy,2,
61787,ging|ham,gingham,2,2.0
61788,ging|ko,gingko,2,2.0
61789,gink,gink,1,
61790,gink|go,ginkgo,2,
61791,ginned,ginned,1,1.0
61792,gins|berg,ginsberg,2,2.0
61793,ginz|berg,ginzberg,2,2.0
61794,gin|gal,gingal,2,
61795,gin|gall,gingall,2,
61796,gin|gel|li,gingelli,3,
61797,gin|gel|ly,gingelly,3,
61798,gin|ger,ginger,2,2.0
61799,gin|ger,ginger,2,2.0
61800,gin|ger ale,ginger ale,2,
61801,gin|ger beer,ginger beer,2,
61802,gin|ger group,ginger group,2,
61803,gin|ger snap,ginger snap,2,
61804,gin|ger up,ginger up,2,
61805,gin|ger wine,ginger wine,2,
61806,gin|ger|bread,gingerbread,3,3.0
61807,gin|ger|bread tree,gingerbread tree,3,
61808,gin|ger|li|ness,gingerliness,4,
61809,gin|ger|ly,gingerly,3,3.0
61810,gin|ger|snap,gingersnap,3,
61811,gin|ger|y,gingery,3,3.0
61812,gin|ge|li,gingeli,3,
61813,gin|gi|li,gingili,3,
61814,gin|gi|va,gingiva,3,
61815,gin|gi|val,gingival,3,
61816,gin|gi|vi|tis,gingivitis,4,
61817,gin|gly|moid,ginglymoid,3,
61818,gin|gly|mus,ginglymus,3,
61819,gin|nel,ginnel,2,
61820,gin|ner,ginner,2,
61821,gin|ner|ies,ginneries,3,
61822,gin|ner|y,ginnery,3,
61823,gin|ning,ginning,2,2.0
61824,gin|nun|ga|gap,ginnungagap,4,
61825,gin|ny,ginny,2,2.0
61826,gin|seng,ginseng,2,2.0
61827,gin|za,ginza,2,2.0
61828,gin|zo,ginzo,2,
61829,gior|da|no,giordano,3,3.0
61830,gior|gi sys|tem,giorgi system,3,
61831,gior|gio,giorgio,2,3.0
61832,gior|gio|ne,giorgione,3,
61833,giot|to,giotto,2,
61834,gio|con|da,gioconda,3,
61835,gio|co|so,giocoso,3,
61836,gio|no,giono,2,
61837,gio|sue|,giosue,3,
61838,gio|van|na,giovanna,3,
61839,gio|van|ni,giovanni,3,4.0
61840,gio|van|ni|da,giovannida,4,
61841,gip,gip,1,
61842,gipps|land,gippsland,2,
61843,gip|per,gipper,2,2.0
61844,gip|ping,gipping,2,
61845,gip|py,gippy,2,
61846,gip|se|ian,gipseian,3,
61847,gip|sy,gipsy,2,
61848,gip|sy,gipsy,2,
61849,gip|sy moth,gipsy moth,2,
61850,gip|sy|dom,gipsydom,3,
61851,gip|sy|esque,gipsyesque,3,
61852,gip|sy|hood,gipsyhood,3,
61853,gip|sy|ish,gipsyish,3,
61854,gip|sy|ism,gipsyism,3,
61855,gip|sy|like,gipsylike,3,
61856,gip|sy|wort,gipsywort,3,
61857,gird,gird,1,1.0
61858,gird|ed,girded,2,
61859,gird|er,girder,2,2.0
61860,gird|er|ing,girdering,3,
61861,gird|er|less,girderless,3,
61862,gird|ing,girding,2,2.0
61863,gird|ing|ly,girdingly,3,
61864,girl,girl,1,1.0
61865,girl fri|day,girl friday,2,
61866,girl-o,girl-o,1,
61867,girl|friend,girlfriend,2,2.0
61868,girl|hood,girlhood,2,2.0
61869,girl|ie,girlie,2,2.0
61870,girl|ish,girlish,2,2.0
61871,girl|ish|ly,girlishly,3,3.0
61872,girl|ish|ness,girlishness,3,
61873,girl|y,girly,2,
61874,girn,girn,1,
61875,girt,girt,1,1.0
61876,girth,girth,1,1.0
61877,girth|line,girthline,2,
61878,girt|line,girtline,2,
61879,gir|an|dole,girandole,3,
61880,gir|a|sol,girasol,3,
61881,gir|a|sole,girasole,3,
61882,gir|dle,girdle,2,2.0
61883,gir|dler,girdler,2,3.0
61884,gir|dle|cake,girdlecake,3,
61885,gir|dle|like,girdlelike,3,
61886,gir|dling|ly,girdlingly,3,
61887,gir|gen|ti,girgenti,3,3.0
61888,gir|o|sol,girosol,3,
61889,gir|tin,girtin,2,
61890,gish,gish,1,1.0
61891,gist,gist,1,1.0
61892,gis|borne,gisborne,2,
61893,gis|card d'es|taing,giscard d'estaing,3,
61894,gis|mo,gismo,2,
61895,gis|sing,gissing,2,
61896,git,git,1,1.0
61897,git|tern,gittern,2,
61898,giu|ba,giuba,2,
61899,giu|ki,giuki,2,
61900,giu|kung,giukung,2,
61901,giu|liet|ta,giulietta,3,
61902,giu|lio,giulio,2,3.0
61903,giu|lio ro|ma|no,giulio romano,4,
61904,giu|li|ni,giulini,3,
61905,giu|sep|pe,giuseppe,3,3.0
61906,giu|sto,giusto,2,2.0
61907,give,give,1,1.0
61908,give a|way,give away,2,
61909,give on|to,give onto,2,
61910,give o|ver,give over,2,
61911,give|a|ble,giveable,3,
61912,give|a|way,giveaway,3,3.0
61913,giv|en,given,2,2.0
61914,giv|en name,given name,2,
61915,giv|er,giver,2,2.0
61916,giv|ing,giving,2,2.0
61917,giz|mo,gizmo,2,2.0
61918,giz|zard,gizzard,2,2.0
61919,gi|ant,giant,2,2.0
61920,gi|ant kill|er,giant killer,3,
61921,gi|ant pan|da,giant panda,3,
61922,gi|ant plan|et,giant planet,3,
61923,gi|ant pow|der,giant powder,3,
61924,gi|ant star,giant star,2,
61925,gi|ant tor|toise,giant tortoise,3,
61926,gi|ant's cause|way,giant's causeway,3,
61927,gi|ant-like,giant-like,2,
61928,gi|ant|ess,giantess,3,
61929,gi|ant|ism,giantism,3,
61930,gi|ar|di|a,giardia,4,
61931,gi|auque,giauque,2,
61932,gi|bral|tar,gibraltar,3,3.0
61933,gi|bran,gibran,2,2.0
61934,gi|bus,gibus,2,
61935,gi|bus|es,gibuses,3,
61936,gi|fu,gifu,2,
61937,gi|gan|tes,gigantes,3,
61938,gi|gan|tesque,gigantesque,3,
61939,gi|gan|te|an,gigantean,4,
61940,gi|gan|tic,gigantic,3,3.0
61941,gi|gan|tic|ness,giganticness,4,
61942,gi|gan|tism,gigantism,3,
61943,gi|gan|ti|cal|ly,gigantically,5,
61944,gi|gan|tom|a|chy,gigantomachy,5,
61945,gi|gan|to|ma|chi|a,gigantomachia,6,
61946,gi|gan|to|pi|the|cus,gigantopithecus,6,
61947,gi|ga|cy|cle,gigacycle,4,
61948,gi|ga|hertz,gigahertz,3,
61949,gi|ga|hertz|es,gigahertzes,4,
61950,gi|ga|me|ter,gigameter,4,
61951,gi|ga|sec|ond,gigasecond,4,
61952,gi|ga|ton,gigaton,3,
61953,gi|ga|watt,gigawatt,3,
61954,gi|gli,gigli,2,
61955,gi|got,gigot,2,2.0
61956,gi|j,gij,2,
61957,gi|jon,gijon,2,
61958,gi|la,gila,2,2.0
61959,gi|la mon|ster,gila monster,3,
61960,gi|lels,gilels,2,
61961,gi|let,gilet,2,
61962,gi|lo|lo,gilolo,3,
61963,gi|na,gina,2,2.0
61964,gi|nep,ginep,2,
61965,gi|nev|ra,ginevra,3,3.0
61966,gi|no,gino,2,2.0
61967,gi|pon,gipon,2,
61968,gi|raffe,giraffe,2,2.0
61969,gi|ral|dus cam|bren|sis,giraldus cambrensis,5,
61970,gi|ran|do|la,girandola,4,
61971,gi|rard,girard,2,2.0
61972,gi|raud,giraud,2,2.0
61973,gi|rau|doux,giraudoux,3,
61974,gi|ro,giro,2,
61975,gi|ron,giron,2,2.0
61976,gi|ronde,gironde,2,2.0
61977,gi|ron|dism,girondism,3,
61978,gi|ron|dist,girondist,3,
61979,gi|ron|ny,gironny,3,
61980,gi|rou|ette,girouette,3,
61981,gi|ro|la|mo,girolamo,4,4.0
61982,gi|sant,gisant,2,
61983,gi|sarme,gisarme,2,
61984,gi|selle,giselle,2,2.0
61985,gi|ta|na,gitana,3,3.0
61986,gi|tim,gitim,2,
61987,gi|za,giza,2,2.0
61988,gi|zeh,gizeh,2,
61989,gjel|le|rup,gjellerup,3,
61990,gju|ki,gjuki,2,
61991,gju|kung,gjukung,2,
61992,glack|ens,glackens,2,
61993,glac|is,glacis,2,2.0
61994,glac|i|er,glacier,3,2.0
61995,glac|i|er milk,glacier milk,3,
61996,glac|i|ol|o|gy,glaciology,5,
61997,glad,glad,1,1.0
61998,glad,glad,1,1.0
61999,glad-hand|er,glad-hander,2,
62000,glade,glade,1,1.0
62001,glade|like,gladelike,2,
62002,glade|wa|ter,gladewater,3,
62003,glads|heim,gladsheim,2,
62004,glad|bach-rheydt,gladbach-rheydt,2,
62005,glad|beck,gladbeck,2,
62006,glad|ded,gladded,2,
62007,glad|den,gladden,2,2.0
62008,glad|den|er,gladdener,3,
62009,glad|der,gladder,2,
62010,glad|dest,gladdest,2,
62011,glad|ding,gladding,2,2.0
62012,glad|don,gladdon,2,
62013,glad|i|ate,gladiate,3,
62014,glad|i|a|tor,gladiator,4,4.0
62015,glad|i|a|to|ri|al,gladiatorial,6,
62016,glad|i|o|la,gladiola,4,
62017,glad|i|o|lar,gladiolar,4,
62018,glad|i|o|lus,gladiolus,4,4.0
62019,glad|ly,gladly,2,2.0
62020,glad|ness,gladness,2,
62021,glad|rags,gladrags,2,
62022,glad|some,gladsome,2,
62023,glad|some|ly,gladsomely,3,
62024,glad|some|ness,gladsomeness,3,
62025,glad|stone,gladstone,2,2.0
62026,glad|stone bag,gladstone bag,2,
62027,glad|win,gladwin,2,2.0
62028,glad|ys,gladys,2,2.0
62029,glag|o|lit|ic,glagolitic,4,
62030,glaik|et,glaiket,2,
62031,glaik|et|ness,glaiketness,3,
62032,glaik|it,glaikit,2,
62033,glaik|it|ness,glaikitness,3,
62034,glair,glair,1,
62035,glaire,glaire,1,
62036,glair|e|ous,glaireous,3,
62037,glair|ing,glairing,2,
62038,glair|i|er,glairier,3,
62039,glair|i|est,glairiest,3,
62040,glair|i|ness,glairiness,3,
62041,glair|y,glairy,2,
62042,glaive,glaive,1,
62043,glai|sher,glaisher,2,
62044,glam|or,glamor,2,2.0
62045,glam|or|ise,glamorise,3,
62046,glam|or|ize,glamorize,3,3.0
62047,glam|or|ized,glamorized,3,3.0
62048,glam|or|iz|er,glamorizer,4,
62049,glam|or|iz|ing,glamorizing,4,4.0
62050,glam|or|i|za|tion,glamorization,5,
62051,glam|or|ous,glamorous,3,3.0
62052,glam|or|ous|ly,glamorously,4,
62053,glam|or|ous|ness,glamorousness,4,
62054,glance,glance,1,1.0
62055,glanc|ing,glancing,2,2.0
62056,glanc|ing|ly,glancingly,3,
62057,gland,gland,1,1.0
62058,gland|less,glandless,2,
62059,gland|like,glandlike,2,
62060,glans,glans,1,
62061,glan|dered,glandered,2,
62062,glan|ders,glanders,2,
62063,glan|der|ous,glanderous,3,
62064,glan|des,glandes,2,
62065,glan|dule,glandule,2,
62066,glan|du|lar,glandular,3,3.0
62067,glan|du|lar fe|ver,glandular fever,4,
62068,glan|du|lar|ly,glandularly,4,
62069,glan|du|lous,glandulous,3,
62070,glan|du|lous|ness,glandulousness,4,
62071,glan|ville-hicks,glanville-hicks,2,
62072,glare,glare,1,1.0
62073,glare|less,glareless,2,
62074,glar|ing,glaring,2,2.0
62075,glar|ing|ly,glaringly,3,
62076,glar|ing|ness,glaringness,3,
62077,glar|i|er,glarier,3,
62078,glar|i|est,glariest,3,
62079,glar|i|ness,glariness,3,
62080,glar|y,glary,2,
62081,glass,glass,1,1.0
62082,glass,glass,1,1.0
62083,glass har|mon|i|ca,glass harmonica,4,
62084,glass-blow|er,glass-blower,2,
62085,glass-blow|ing,glass-blowing,2,
62086,glass-mak|er,glass-maker,2,
62087,glass|blow|ing,glassblowing,3,3.0
62088,glass|es,glasses,2,2.0
62089,glass|ful,glassful,2,
62090,glass|house,glasshouse,2,
62091,glass|hous|es,glasshouses,3,
62092,glass|ine,glassine,2,
62093,glass|i|er,glassier,3,
62094,glass|i|est,glassiest,3,
62095,glass|i|ly,glassily,3,
62096,glass|i|ness,glassiness,3,
62097,glass|less,glassless,2,
62098,glass|like,glasslike,2,2.0
62099,glass|mak|er,glassmaker,3,3.0
62100,glass|mak|ing,glassmaking,3,3.0
62101,glass|man,glassman,2,2.0
62102,glass|port,glassport,2,
62103,glass|ware,glassware,2,2.0
62104,glass|work,glasswork,2,
62105,glass|works,glassworks,2,
62106,glass|work|er,glassworker,3,
62107,glass|wort,glasswort,2,
62108,glass|y,glassy,2,2.0
62109,glass|y-eyed,glassy-eyed,2,
62110,glas|gow,glasgow,2,2.0
62111,glas|pell,glaspell,2,
62112,glas|ton|bur|y,glastonbury,4,
62113,glas|we|gian,glaswegian,3,
62114,glau|ber salt,glauber salt,2,
62115,glau|ber's salt,glauber's salt,2,
62116,glau|ber|ite,glauberite,3,
62117,glau|ce,glauce,2,
62118,glau|ces|cence,glaucescence,3,
62119,glau|ces|cent,glaucescent,3,
62120,glau|cia,glaucia,2,
62121,glau|cous,glaucous,2,
62122,glau|cous gull,glaucous gull,2,
62123,glau|cous|ly,glaucously,3,
62124,glau|co|dot,glaucodot,3,
62125,glau|co|dote,glaucodote,3,
62126,glau|co|ma,glaucoma,3,3.0
62127,glau|co|ma|tous,glaucomatous,4,
62128,glau|co|nite,glauconite,3,
62129,glau|co|nit|ic,glauconitic,4,
62130,glau|co|phane,glaucophane,3,
62131,glau|cus,glaucus,2,
62132,glave,glave,1,
62133,glaze,glaze,1,1.0
62134,glazed,glazed,1,1.0
62135,glaze|ment,glazement,2,
62136,glaz|er,glazer,2,2.0
62137,glaz|ing,glazing,2,2.0
62138,glaz|ing-bar,glazing-bar,2,
62139,glaz|i|ly,glazily,3,
62140,glaz|i|ness,glaziness,3,
62141,gla|bel|la,glabella,3,
62142,gla|bel|lae,glabellae,3,
62143,gla|bel|lar,glabellar,3,
62144,gla|bel|lum,glabellum,3,
62145,gla|ber,glaber,2,
62146,gla|brate,glabrate,2,
62147,gla|bres|cent,glabrescent,3,
62148,gla|brous,glabrous,2,
62149,gla|ce,glace,2,1.0
62150,gla|cial,glacial,2,2.0
62151,gla|cial|ist,glacialist,3,
62152,gla|cial|ly,glacially,3,
62153,gla|cier,glacier,2,2.0
62154,gla|ciered,glaciered,2,
62155,gla|cis,glacis,2,2.0
62156,gla|ci|al,glacial,3,2.0
62157,gla|ci|al a|ce|tic ac|id,glacial acetic acid,6,
62158,gla|ci|al pe|ri|od,glacial period,5,
62159,gla|ci|al|ist,glacialist,4,
62160,gla|ci|ate,glaciate,3,3.0
62161,gla|ci|at|ed,glaciated,4,4.0
62162,gla|ci|at|ing,glaciating,4,
62163,gla|ci|a|tion,glaciation,4,4.0
62164,gla|ci|ol|o|gist,glaciologist,5,
62165,gla|ci|ol|o|gy,glaciology,5,
62166,gla|ci|o|log|i|cal,glaciological,6,
62167,gla|c|,glac,3,
62168,gla|c|ed,glaced,3,
62169,gla|c||ing,glacing,4,
62170,gla|di|i,gladii,3,
62171,gla|di|us,gladius,3,
62172,gla|mor|gan,glamorgan,3,
62173,gla|mor|gan|shire,glamorganshire,4,
62174,gla|rus,glarus,2,
62175,gla|ser,glaser,2,2.0
62176,gla|zier,glazier,2,3.0
62177,gla|zier|y,glaziery,3,
62178,gla|zi|er,glazier,3,3.0
62179,gla|zu|nov,glazunov,3,3.0
62180,glc,glc,1,
62181,gld,gld,1,
62182,gleam,gleam,1,1.0
62183,gleam|ing|ly,gleamingly,3,
62184,gleam|less,gleamless,2,
62185,glean,glean,1,1.0
62186,glean|a|ble,gleanable,3,
62187,glean|er,gleaner,2,
62188,glean|ing,gleaning,2,
62189,glean|ings,gleanings,2,
62190,glebe,glebe,1,
62191,glebe|less,glebeless,2,
62192,gled,gled,1,
62193,glede,glede,1,
62194,glee,glee,1,1.0
62195,glee,glee,1,1.0
62196,gleed,gleed,1,
62197,gleek,gleek,1,
62198,gleet,gleet,1,
62199,gleet|i|er,gleetier,3,
62200,gleet|i|est,gleetiest,3,
62201,gleet|y,gleety,2,
62202,glee|ful,gleeful,2,2.0
62203,glee|ful|ly,gleefully,3,3.0
62204,glee|ful|ness,gleefulness,3,
62205,glee|man,gleeman,2,
62206,glee|some,gleesome,2,
62207,glee|some|ly,gleesomely,3,
62208,glee|some|ness,gleesomeness,3,
62209,gleg,gleg,1,
62210,gleg|ly,glegly,2,
62211,gleg|ness,glegness,2,
62212,gleip|nir,gleipnir,2,
62213,glei|witz,gleiwitz,2,
62214,glen,glen,1,1.0
62215,glen,glen,1,1.0
62216,glen al|byn,glen albyn,2,
62217,glenn,glenn,1,1.0
62218,glenn|ville,glennville,2,
62219,glen|coe,glencoe,2,
62220,glen|da,glenda,2,2.0
62221,glen|dale,glendale,2,2.0
62222,glen|dive,glendive,2,
62223,glen|dow|er,glendower,3,
62224,glen|do|ra,glendora,3,
62225,glen|gar|ry,glengarry,3,3.0
62226,glen|ice,glenice,2,
62227,glen|is,glenis,2,
62228,glen|like,glenlike,2,
62229,glen|ol|den,glenolden,3,
62230,glen|roth|es,glenrothes,3,
62231,glen|view,glenview,2,2.0
62232,glen|wood,glenwood,2,2.0
62233,glen|yss,glenyss,2,
62234,gles|sa|ri|ae,glessariae,4,
62235,gley,gley,1,
62236,gle|ba,gleba,2,2.0
62237,gle|bal,glebal,2,
62238,gle|noid,glenoid,2,
62239,gle|nus,glenus,2,
62240,glib,glib,1,1.0
62241,glib|ber,glibber,2,
62242,glib|best,glibbest,2,
62243,glib|ly,glibly,2,2.0
62244,glib|ness,glibness,2,
62245,glide,glide,1,1.0
62246,glid|der,glidder,2,
62247,glid|der|y,gliddery,3,
62248,glid|ed,glided,2,2.0
62249,glid|er,glider,2,2.0
62250,glid|ing,gliding,2,2.0
62251,glid|ing|ly,glidingly,3,
62252,gliff,gliff,1,
62253,glim,glim,1,
62254,glime,glime,1,
62255,glimpse,glimpse,1,1.0
62256,glimps|er,glimpser,2,
62257,glimps|ing,glimpsing,2,
62258,glim|ing,gliming,2,
62259,glim|mer,glimmer,2,2.0
62260,glim|mer|ing,glimmering,3,3.0
62261,glim|mer|ing|ly,glimmeringly,4,
62262,glint,glint,1,1.0
62263,glin|ka,glinka,2,2.0
62264,glisk,glisk,1,
62265,glisk|y,glisky,2,
62266,glis|sade,glissade,2,
62267,glis|sad|ed,glissaded,3,
62268,glis|sad|er,glissader,3,
62269,glis|sad|ing,glissading,3,
62270,glis|san|do,glissando,3,
62271,glis|ten,glisten,2,2.0
62272,glis|ten|ing|ly,glisteningly,4,
62273,glis|ter,glister,2,
62274,glis|ter|ing|ly,glisteringly,4,
62275,glit|ter,glitter,2,2.0
62276,glit|ter ice,glitter ice,2,
62277,glit|ter|ing|ly,glitteringly,4,
62278,glit|ter|y,glittery,3,3.0
62279,gli|a,glia,2,
62280,gli|al,glial,2,
62281,gli|a|din,gliadin,3,
62282,gli|a|dine,gliadine,3,
62283,gli|o|ma,glioma,3,
62284,gli|o|mas,gliomas,3,
62285,gli|o|ma|ta,gliomata,4,
62286,gli|o|ma|tous,gliomatous,4,
62287,gli|wi|ce,gliwice,3,
62288,gloam,gloam,1,1.0
62289,gloam|ing,gloaming,2,2.0
62290,gloat,gloat,1,1.0
62291,gloat|er,gloater,2,
62292,gloat|ing|ly,gloatingly,3,
62293,glob,glob,1,1.0
62294,globe,globe,1,1.0
62295,globe,globe,1,1.0
62296,globe ar|ti|choke,globe artichoke,3,
62297,globe|fish,globefish,2,
62298,globe|fish|es,globefishes,3,
62299,globe|flow|er,globeflower,3,
62300,globe|like,globelike,2,
62301,globe|trot|ter,globetrotter,3,3.0
62302,globe|trot|ting,globetrotting,3,
62303,glob|al,global,2,2.0
62304,glob|al rule,global rule,2,
62305,glob|al|ly,globally,3,3.0
