,syllables,normalized_text,n_syls,n_syls_SonoriPy
85107,mur|mu|rai,murmurai,3,
85108,mur|mu|raient,murmuraient,3,
85109,mur|mu|rais,murmurais,3,
85110,mur|mu|rait,murmurait,3,
85111,mur|mu|rant,murmurant,3,
85112,mur|mu|rant,murmurant,3,
85115,mur|mu|rants,murmurants,3,
85116,mur|mu|ras,murmuras,3,
85120,mur|mu|rer,murmurer,3,
85121,mur|mu|re|ra,murmurera,4,
85122,mur|mu|re|raient,murmureraient,4,
85123,mur|mu|re|rait,murmurerait,4,
85124,mur|mu|re|ront,murmureront,4,
85127,mur|mu|rez,murmurez,3,
85128,mur|mu|rions,murmurions,3,
85130,mur|mu|ré,murmuré,3,
85131,mur|mu|rée,murmurée,3,
85132,mur|mu|rées,murmurées,3,
85133,mur|mu|rés,murmurés,3,
85134,murs,murs,1,
85138,mu|ré,muré,2,
85139,mu|rée,murée,2,
85140,mu|rées,murées,2,
85141,mu|rés,murés,2,
85142,mus,mus,1,
85143,mus,mus,1,
85144,mu|sa,musa,2,
85146,mu|sait,musait,2,
85147,mu|sant,musant,2,
85150,mu|sard,musard,2,
85151,mu|sard,musard,2,
85152,mu|sar|da,musarda,3,
85153,mu|sar|daient,musardaient,3,
85154,mu|sar|dait,musardait,3,
85155,mu|sar|dant,musardant,3,
85157,mu|sar|der,musarder,3,
85158,mu|sar|dez,musardez,3,
85162,musc,musc,1,
85165,mus|ca|det,muscadet,3,
85166,mus|ca|din,muscadin,3,
85168,mus|cat,muscat,2,
85169,mus|cats,muscats,2,
85170,mus|clant,musclant,2,
85174,mus|cler,muscler,2,
85177,mus|clé,musclé,2,
85178,mus|clé,musclé,2,
85179,mus|clée,musclée,2,
85180,mus|clée,musclée,2,
85181,mus|clées,musclées,2,
85182,mus|clées,musclées,2,
85183,mus|clés,musclés,2,
85184,mus|clés,musclés,2,
85188,mus|cu|la|tion,musculation,4,
85192,mus|cu|leux,musculeux,3,
85195,mu|seau,museau,2,
85196,mu|seaux,museaux,2,
85197,mu|se|lait,muselait,3,
85198,mu|se|lant,muselant,3,
85199,mu|se|ler,museler,3,
85203,mu|sel|le|rait,musellerait,4,
85204,mu|se|lons,muselons,3,
85205,mu|se|lé,muselé,3,
85206,mu|se|lée,muselée,3,
85207,mu|se|lées,muselées,3,
85208,mu|se|lés,muselés,3,
85209,mu|ser,muser,2,
85218,mu|si|cal,musical,3,
85220,mu|si|ca|le|ment,musicalement,5,
85222,mu|si|ca|li|té,musicalité,5,
85223,mu|si|caux,musicaux,3,
85224,mu|si|cien,musicien,3,
85225,mu|si|cien,musicien,3,
85230,mu|si|ciens,musiciens,3,
85231,mu|si|ciens,musiciens,3,
85232,mu|si|co,musico,3,
85238,mu|si|co|thé|ra|pie,musicothérapie,6,
85239,mu|si|quait,musiquait,3,
85242,mu|si|quer,musiquer,3,
85247,mus|ko|gee,muskogee,3,
85248,mu|soir,musoir,2,
85249,mus|qué,musqué,2,
85250,mus|qué,musqué,2,
85251,mus|qué,musqué,2,
85252,mus|quée,musquée,2,
85253,mus|quée,musquée,2,
85254,mus|quées,musquées,2,
85255,mus|quées,musquées,2,
85256,mus|qués,musqués,2,
85257,mus|sais,mussais,2,
85260,mus|so|li|nien,mussolinien,4,
85262,mus|so|li|niens,mussoliniens,4,
85263,mus|sée,mussée,2,
85264,mus|sés,mussés,2,
85265,must,must,1,
85266,mus|tang,mustang,2,
85268,mus|té|li|dés,mustélidés,4,
85269,mu|sul|man,musulman,3,
85270,mu|sul|man,musulman,3,
85275,mu|sul|mans,musulmans,3,
85276,mu|sul|mans,musulmans,3,
85277,mu|sée,musée,2,
85278,mu|sée,musée,2,
85279,mu|sées,musées,2,
85280,mu|sées,musées,2,
85285,mu|ta|bi|li|té,mutabilité,5,
85289,mu|tant,mutant,2,
85290,mu|tant,mutant,2,
85291,mu|tant,mutant,2,
85296,mu|tants,mutants,2,
85297,mu|tants,mutants,2,
85298,mu|ta|tion,mutation,3,
85299,mu|ta|tions,mutations,3,
85303,mu|ter,muter,2,
85304,mu|te|ra,mutera,3,
85305,mu|te|rai,muterai,3,
85306,mu|te|ront,muteront,3,
85307,mu|ti|la,mutila,3,
85308,mu|ti|lais,mutilais,3,
85309,mu|ti|lait,mutilait,3,
85310,mu|ti|lant,mutilant,3,
85311,mu|ti|lant,mutilant,3,
85314,mu|ti|la|tion,mutilation,4,
85315,mu|ti|la|tions,mutilations,4,
85318,mu|ti|ler,mutiler,3,
85319,mu|ti|le|ra,mutilera,4,
85320,mu|ti|le|raient,mutileraient,4,
85321,mu|ti|lé,mutilé,3,
85322,mu|ti|lé,mutilé,3,
85323,mu|ti|lé,mutilé,3,
85324,mu|ti|lée,mutilée,3,
85325,mu|ti|lée,mutilée,3,
85326,mu|ti|lées,mutilées,3,
85327,mu|ti|lées,mutilées,3,
85328,mu|ti|lés,mutilés,3,
85329,mu|ti|lés,mutilés,3,
85330,mu|ti|lés,mutilés,3,
85331,mu|tin,mutin,2,
85332,mu|tin,mutin,2,
85333,mu|ti|na,mutina,3,
85334,mu|ti|naient,mutinaient,3,
85339,mu|ti|ner,mutiner,3,
85340,mu|ti|ne|rie,mutinerie,4,
85341,mu|ti|ne|ries,mutineries,4,
85344,mu|ti|nez,mutinez,3,
85345,mu|tins,mutins,2,
85346,mu|tins,mutins,2,
85347,mu|ti|né,mutiné,3,
85348,mu|ti|né,mutiné,3,
85350,mu|ti|nés,mutinés,3,
85351,mu|ti|nés,mutinés,3,
85355,mu|ti|té,mutité,3,
85357,mu|tua|li|té,mutualité,4,
85358,mu|tua|li|tés,mutualités,4,
85359,mu|tuel,mutuel,2,
85362,mu|tuel|le|ment,mutuellement,4,
85365,mu|tuels,mutuels,2,
85366,mu|tât,mutât,2,
85367,mu|té,muté,2,
85368,mu|tée,mutée,2,
85369,mu|tées,mutées,2,
85370,mu|tés,mutés,2,
85371,mué,mué,1,
85372,muée,muée,1,
85373,muées,muées,1,
85374,mués,mués,1,
85376,my|co|lo|gie,mycologie,4,
85381,my|cé|nien,mycénien,3,
85383,my|cé|niens,mycéniens,3,
85384,my|cé|niens,mycéniens,3,
85396,myo|pa|thie,myopathie,3,
85402,myo|pie,myopie,2,
85403,myo|pies,myopies,2,
85405,myo|sis,myosis,2,
85406,myo|so|tis,myosotis,3,
85411,myr|mi|dons,myrmidons,3,
85417,mys|ta|go|gie,mystagogie,4,
85423,mys|ti|fi|ca|teur,mystificateur,5,
85424,mys|ti|fi|ca|teurs,mystificateurs,5,
85425,mys|ti|fi|ca|teurs,mystificateurs,5,
85426,mys|ti|fi|ca|tion,mystification,5,
85427,mys|ti|fi|ca|tions,mystifications,5,
85429,mys|ti|fie,mystifie,3,
85430,mys|ti|fier,mystifier,3,
85431,mys|ti|fié,mystifié,3,
85432,mys|ti|fiée,mystifiée,3,
85433,mys|ti|fiées,mystifiées,3,
85434,mys|ti|fiés,mystifiés,3,
85437,mys|ti|que|ment,mystiquement,4,
85443,mys|té|rieu|se|ment,mystérieusement,5,
85445,mys|té|rieux,mystérieux,3,
85448,my|thi|fiait,mythifiait,3,
85449,my|thi|fier,mythifier,3,
85452,my|thi|sa|tion,mythisation,4,
85453,my|tho,mytho,2,
85454,my|tho|lo|gie,mythologie,4,
85455,my|tho|lo|gies,mythologies,4,
85458,my|tho|lo|gi|sé,mythologisé,5,
85465,my|tho|ma|nie,mythomanie,4,
85466,myxoe|dé|ma|teu|se,myxoedémateuse,5,
85467,myxoe|dé|ma|teu|se,myxoedémateuse,5,
85468,myxo|ma|to|se,myxomatose,4,
85473,myé|loï|de,myéloïde,3,
85474,mâ|cha,mâcha,2,
85476,mâ|chaient,mâchaient,2,
85477,mâ|chais,mâchais,2,
85478,mâ|chait,mâchait,2,
85479,mâ|chant,mâchant,2,
85484,mâ|cher,mâcher,2,
85485,mâ|che|rai,mâcherai,3,
85486,mâ|che|rais,mâcherais,3,
85487,mâ|che|rait,mâcherait,3,
85488,mâ|che|rez,mâcherez,3,
85490,mâ|cheur,mâcheur,2,
85491,mâ|cheurs,mâcheurs,2,
85493,mâ|chez,mâchez,2,
85494,mâ|chi|cou|lis,mâchicoulis,4,
85497,mâ|chon|na,mâchonna,3,
85498,mâ|chon|naient,mâchonnaient,3,
85499,mâ|chon|nais,mâchonnais,3,
85500,mâ|chon|nait,mâchonnait,3,
85501,mâ|chon|nant,mâchonnant,3,
85503,mâ|chon|ne|ments,mâchonnements,4,
85505,mâ|chon|ner,mâchonner,3,
85506,mâ|chon|né,mâchonné,3,
85507,mâ|chon|nés,mâchonnés,3,
85508,mâ|chons,mâchons,2,
85509,mâ|chouil|la,mâchouilla,3,
85510,mâ|chouil|lait,mâchouillait,3,
85511,mâ|chouil|lant,mâchouillant,3,
85513,mâ|chouil|ler,mâchouiller,3,
85516,mâ|chouil|lé,mâchouillé,3,
85517,mâ|chouil|lée,mâchouillée,3,
85518,mâ|chu|ré,mâchuré,3,
85519,mâ|chu|rée,mâchurée,3,
85521,mâ|ché,mâché,2,
85522,mâ|chée,mâchée,2,
85523,mâ|chés,mâchés,2,
85531,mât,mât,1,
85534,mâ|tin,mâtin,2,
85535,mâ|tin,mâtin,2,
85536,mâ|ti|nant,mâtinant,3,
85539,mâ|tins,mâtins,2,
85540,mâ|ti|né,mâtiné,3,
85541,mâ|ti|né,mâtiné,3,
85542,mâ|ti|née,mâtinée,3,
85543,mâ|ti|nés,mâtinés,3,
85544,mâts,mâts,1,
85547,mâ|tée,mâtée,2,
85552,mè|ne|ra,mènera,3,
85553,mè|ne|rai,mènerai,3,
85554,mè|ne|raient,mèneraient,3,
85555,mè|ne|rais,mènerais,3,
85556,mè|ne|rait,mènerait,3,
85557,mè|ne|ras,mèneras,3,
85558,mè|ne|rez,mènerez,3,
85559,mè|ne|rons,mènerons,3,
85560,mè|ne|ront,mèneront,3,
85570,méan|dre,méandre,2,
85571,méan|dres,méandres,2,
85573,méan|dri|ne,méandrine,3,
85575,mé|ca|ni|cien,mécanicien,4,
85578,mé|ca|ni|ciens,mécaniciens,4,
85581,mé|ca|ni|que|ment,mécaniquement,5,
85584,mé|ca|ni|sait,mécanisait,4,
85585,mé|ca|ni|sa|tion,mécanisation,5,
85587,mé|ca|ni|ser,mécaniser,4,
85591,mé|ca|ni|sé,mécanisé,4,
85592,mé|ca|ni|sée,mécanisée,4,
85593,mé|ca|ni|sées,mécanisées,4,
85594,mé|ca|ni|sés,mécanisés,4,
85595,mé|ca|no,mécano,3,
85597,mé|ca|nos,mécanos,3,
85598,mé|chait,méchait,2,
85599,mé|cham|ment,méchamment,3,
85600,mé|chan|ce|té,méchanceté,4,
85601,mé|chan|ce|tés,méchancetés,4,
85602,mé|chant,méchant,2,
85603,mé|chant,méchant,2,
85604,mé|chant,méchant,2,
85607,mé|chants,méchants,2,
85608,mé|chants,méchants,2,
85610,mé|choui,méchoui,2,
85611,mé|chouis,méchouis,2,
85616,mé|con|nais,méconnais,3,
85619,mé|con|nais|sais,méconnaissais,4,
85621,mé|con|nais|sant,méconnaissant,4,
85624,mé|con|naî|tra,méconnaîtra,4,
85626,mé|con|nu,méconnu,3,
85627,mé|con|nu,méconnu,3,
85628,mé|con|nu,méconnu,3,
85629,mé|con|nue,méconnue,3,
85630,mé|con|nue,méconnue,3,
85631,mé|con|nues,méconnues,3,
85632,mé|con|nus,méconnus,3,
85633,mé|con|nus,méconnus,3,
85634,mé|con|nus,méconnus,3,
85635,mé|con|tent,mécontent,3,
85636,mé|con|tent,mécontent,3,
85637,mé|con|ten|ta,mécontenta,4,
85638,mé|con|ten|tait,mécontentait,4,
85642,mé|con|ten|te|ment,mécontentement,5,
85643,mé|con|ten|te|ments,mécontentements,5,
85644,mé|con|ten|ter,mécontenter,4,
85646,mé|con|tents,mécontents,3,
85647,mé|con|tents,mécontents,3,
85648,mé|con|ten|té,mécontenté,4,
85649,mé|con|ten|tés,mécontentés,4,
85650,mé|cru,mécru,2,
85651,mé|créan|ce,mécréance,3,
85659,mé|cé|nat,mécénat,3,
85662,mé|dail|leurs,médailleurs,3,
85663,mé|dail|lon,médaillon,3,
85664,mé|dail|lons,médaillons,3,
85665,mé|dail|lé,médaillé,3,
85666,mé|dail|lé,médaillé,3,
85667,mé|dail|lé,médaillé,3,
85668,mé|dail|lée,médaillée,3,
85669,mé|dail|lée,médaillée,3,
85670,mé|dail|lée,médaillée,3,
85680,mé|dia,média,2,
85681,mé|dian,médian,2,
85686,mé|dians,médians,2,
85687,mé|dias,médias,2,
85689,mé|dias|tin,médiastin,3,
85690,mé|dia|teur,médiateur,3,
85691,mé|dia|teur,médiateur,3,
85692,mé|dia|teurs,médiateurs,3,
85693,mé|dia|teurs,médiateurs,3,
85694,mé|dia|tion,médiation,3,
85699,mé|dia|ti|sé,médiatisé,4,
85700,mé|dia|ti|sée,médiatisée,4,
85701,mé|dia|ti|sées,médiatisées,4,
85702,mé|dia|ti|sés,médiatisés,4,
85703,mé|dia|tor,médiator,3,
85708,mé|di|cal,médical,3,
85710,mé|di|ca|le|ment,médicalement,5,
85713,mé|di|ca|li|sé,médicalisé,5,
85714,mé|di|ca|li|sée,médicalisée,5,
85715,mé|di|ca|ment,médicament,4,
85716,mé|di|ca|men|tait,médicamentait,5,
85717,mé|di|ca|men|ta|tion,médicamentation,6,
85718,mé|di|ca|men|ter,médicamenter,5,
85720,mé|di|ca|men|teux,médicamenteux,5,
85721,mé|di|ca|ments,médicaments,4,
85722,mé|di|ca|men|té,médicamenté,5,
85725,mé|di|ca|tion,médication,4,
85726,mé|di|ca|tions,médications,4,
85727,mé|di|caux,médicaux,3,
85728,mé|di|ci|nal,médicinal,4,
85731,mé|di|ci|naux,médicinaux,4,
85739,mé|di|na,médina,3,
85740,mé|di|nas,médinas,3,
85743,mé|dio|cre|ment,médiocrement,4,
85746,mé|dio|cri|té,médiocrité,4,
85747,mé|dio|cri|tés,médiocrités,4,
85749,mé|dis,médis,2,
85750,mé|di|saient,médisaient,3,
85751,mé|di|sait,médisait,3,
85754,mé|di|sant,médisant,3,
85755,mé|di|sant,médisant,3,
85756,mé|di|sant,médisant,3,
85759,mé|di|sants,médisants,3,
85762,mé|di|sez,médisez,3,
85763,mé|di|sons,médisons,3,
85764,mé|dit,médit,2,
85765,mé|di|ta,médita,3,
85766,mé|di|tai,méditai,3,
85767,mé|di|taient,méditaient,3,
85768,mé|di|tais,méditais,3,
85769,mé|di|tait,méditait,3,
85770,mé|di|tant,méditant,3,
85771,mé|di|tant,méditant,3,
85772,mé|di|tant,méditant,3,
85773,mé|di|ta|tif,méditatif,4,
85776,mé|di|ta|tion,méditation,4,
85777,mé|di|ta|tions,méditations,4,
85783,mé|di|ter,méditer,3,
85784,mé|di|te|ra,méditera,4,
85785,mé|di|te|rait,méditerait,4,
85786,mé|di|te|ras,méditeras,4,
85787,mé|di|ter|ra|née,méditerranée,5,
85790,mé|di|ter|ra|néen|ne,méditerranéenne,6,
85791,mé|di|ter|ra|néen|nes,méditerranéennes,6,
85792,mé|di|ter|ra|néen|nes,méditerranéennes,6,
85796,mé|di|tez,méditez,3,
85797,mé|di|tiez,méditiez,3,
85798,mé|di|tons,méditons,3,
85800,mé|di|té,médité,3,
85801,mé|di|tée,méditée,3,
85802,mé|di|tées,méditées,3,
85803,mé|di|tés,médités,3,
85804,mé|dium,médium,2,
85809,mé|dius,médius,2,
85810,mé|dié|val,médiéval,3,
85813,mé|dié|vaux,médiévaux,3,
85816,mé|doc,médoc,2,
85817,mé|docs,médocs,2,
85820,mé|du|sa,médusa,3,
85821,mé|du|sait,médusait,3,
85822,mé|du|sant,médusant,3,
85826,mé|du|ser,méduser,3,
85829,mé|du|sé,médusé,3,
85830,mé|du|sé,médusé,3,
85831,mé|du|sée,médusée,3,
85832,mé|du|sée,médusée,3,
85833,mé|du|sées,médusées,3,
85834,mé|du|sées,médusées,3,
85835,mé|du|sés,médusés,3,
85836,mé|du|sés,médusés,3,
85837,mé|fait,méfait,2,
85838,mé|faits,méfaits,2,
85839,mé|fiaient,méfiaient,2,
85840,mé|fiais,méfiais,2,
85841,mé|fiait,méfiait,2,
85844,mé|fiant,méfiant,2,
85845,mé|fiant,méfiant,2,
85846,mé|fiant,méfiant,2,
85849,mé|fiants,méfiants,2,
85850,mé|fiants,méfiants,2,
85851,mé|fie,méfie,2,
85852,mé|fient,méfient,2,
85853,mé|fier,méfier,2,
85854,mé|fie|ra,méfiera,3,
85855,mé|fie|rai,méfierai,3,
85856,mé|fie|rais,méfierais,3,
85857,mé|fie|rait,méfierait,3,
85858,mé|fie|ront,méfieront,3,
85859,mé|fies,méfies,2,
85860,mé|fiez,méfiez,2,
85862,mé|fions,méfions,2,
85864,mé|fié,méfié,2,
85865,mé|fiée,méfiée,2,
85866,mé|fiés,méfiés,2,
85868,mé|ga,méga,2,
85870,mé|ga|hertz,mégahertz,3,
85874,mé|ga|lo,mégalo,3,
85875,mé|ga|lo,mégalo,3,
85880,mé|ga|lo|ma|nie,mégalomanie,5,
85882,mé|ga|los,mégalos,3,
85883,mé|ga|los,mégalos,3,
85888,mé|ga|ron,mégaron,3,
85892,mé|ga|watts,mégawatts,3,
85893,mé|gis|se|rie,mégisserie,4,
85894,mé|gis|siers,mégissiers,3,
85895,mé|got,mégot,2,
85898,mé|go|taient,mégotaient,3,
85899,mé|go|tait,mégotait,3,
85901,mé|go|ter,mégoter,3,
85902,mé|gots,mégots,2,
85903,mé|go|té,mégoté,3,
85907,mé|ha|ri,méhari,3,
85912,mé|ju|gez,méjugez,3,
85914,mé|ju|gés,méjugés,3,
85915,mé|lan|co|lie,mélancolie,4,
85916,mé|lan|co|lies,mélancolies,4,
85917,mé|lan|co|lieux,mélancolieux,4,
85920,mé|lan|co|li|que|ment,mélancoliquement,6,
85923,mé|lan|co|li|ser,mélancoliser,5,
85926,mé|lan|gea,mélangea,3,
85927,mé|lan|geaient,mélangeaient,3,
85928,mé|lan|geais,mélangeais,3,
85929,mé|lan|geait,mélangeait,3,
85930,mé|lan|geant,mélangeant,3,
85931,mé|lan|geant,mélangeant,3,
85933,mé|lan|geons,mélangeons,3,
85934,mé|lan|ger,mélanger,3,
85935,mé|lan|ge|ra,mélangera,4,
85936,mé|lan|ge|rai,mélangerai,4,
85937,mé|lan|ge|raient,mélangeraient,4,
85940,mé|lan|geur,mélangeur,3,
85941,mé|lan|geurs,mélangeurs,3,
85942,mé|lan|gez,mélangez,3,
85943,mé|lan|gions,mélangions,3,
85945,mé|lan|gé,mélangé,3,
85946,mé|lan|gé,mélangé,3,
85947,mé|lan|gée,mélangée,3,
85948,mé|lan|gée,mélangée,3,
85949,mé|lan|gées,mélangées,3,
85950,mé|lan|gées,mélangées,3,
85951,mé|lan|gés,mélangés,3,
85952,mé|lan|gés,mélangés,3,
85961,mé|li|lot,mélilot,3,
85965,mé|lo,mélo,2,
85966,mé|lo|die,mélodie,3,
85967,mé|lo|dies,mélodies,3,
85969,mé|lo|dieu|se|ment,mélodieusement,5,
85971,mé|lo|dieux,mélodieux,3,
85981,mé|lo|pée,mélopée,3,
85982,mé|lo|pées,mélopées,3,
85983,mé|los,mélos,2,
85986,mé|men|tos,mémentos,3,
85987,mé|mo,mémo,2,
85990,mé|mo|ra|bi|li|té,mémorabilité,6,
85993,mé|mo|ran|dum,mémorandum,4,
85995,mé|mo|rial,mémorial,3,
85998,mé|mo|riaux,mémoriaux,3,
85999,mé|mo|riel,mémoriel,3,
86001,mé|mo|riels,mémoriels,3,
86003,mé|mo|ri|saient,mémorisaient,4,
86004,mé|mo|ri|sait,mémorisait,4,
86005,mé|mo|ri|sa|tion,mémorisation,5,
86008,mé|mo|ri|ser,mémoriser,4,
86009,mé|mo|ri|se|rai,mémoriserai,5,
86010,mé|mo|ri|se|rais,mémoriserais,5,
86011,mé|mo|ri|sez,mémorisez,4,
86012,mé|mo|ri|siez,mémorisiez,4,
86014,mé|mo|ri|sée,mémorisée,4,
86015,mé|mo|ri|sées,mémorisées,4,
86016,mé|mo|ri|sés,mémorisés,4,
86017,mé|mos,mémos,2,
86020,mé|mé,mémé,2,
86021,mé|més,mémés,2,
86026,mé|na|gea,ménagea,3,
86027,mé|na|geaient,ménageaient,3,
86028,mé|na|geais,ménageais,3,
86029,mé|na|geait,ménageait,3,
86030,mé|na|geant,ménageant,3,
86031,mé|na|ge|ment,ménagement,4,
86032,mé|na|ge|ments,ménagements,4,
86034,mé|na|ger,ménager,3,
86035,mé|na|ger,ménager,3,
86036,mé|na|ger,ménager,3,
86037,mé|na|ge|ra,ménagera,4,
86038,mé|na|ge|rai,ménagerai,4,
86039,mé|na|ge|rait,ménagerait,4,
86040,mé|na|ge|ras,ménageras,4,
86041,mé|na|ge|rie,ménagerie,4,
86042,mé|na|ge|ries,ménageries,4,
86043,mé|na|gers,ménagers,3,
86046,mé|na|gez,ménagez,3,
86047,mé|na|geât,ménageât,3,
86048,mé|na|giez,ménagiez,3,
86049,mé|na|gions,ménagions,3,
86055,mé|na|gé,ménagé,3,
86056,mé|na|gée,ménagée,3,
86057,mé|na|gées,ménagées,3,
86058,mé|na|gés,ménagés,3,
86060,mé|nes|trel,ménestrel,3,
86061,mé|nes|trels,ménestrels,3,
86067,mé|nin|gée,méningée,3,
86072,mé|no|pau|sée,ménopausée,4,
86073,mé|no|pau|sées,ménopausées,4,
86078,mé|plat,méplat,2,
86079,mé|plats,méplats,2,
86080,mé|plats,méplats,2,
86081,mé|pre|nais,méprenais,3,
86082,mé|pre|nait,méprenait,3,
86083,mé|pre|nant,méprenant,3,
86084,mé|prend,méprend,2,
86088,mé|pre|nez,méprenez,3,
86089,mé|pre|niez,mépreniez,3,
86092,mé|pris,mépris,2,
86093,mé|pris,mépris,2,
86094,mé|pri|sa,méprisa,3,
86097,mé|pri|sai,méprisai,3,
86098,mé|pri|saient,méprisaient,3,
86099,mé|pri|sais,méprisais,3,
86100,mé|pri|sait,méprisait,3,
86102,mé|pri|sant,méprisant,3,
86103,mé|pri|sant,méprisant,3,
86106,mé|pri|sants,méprisants,3,
86110,mé|pri|ser,mépriser,3,
86111,mé|pri|se|ra,méprisera,4,
86112,mé|pri|se|rai,mépriserai,4,
86113,mé|pri|se|raient,mépriseraient,4,
86114,mé|pri|se|rais,mépriserais,4,
86115,mé|pri|se|rait,mépriserait,4,
86116,mé|pri|se|ras,mépriseras,4,
86117,mé|pri|se|riez,mépriseriez,4,
86120,mé|pri|sez,méprisez,3,
86121,mé|pri|siez,méprisiez,3,
86122,mé|pri|sions,méprisions,3,
86123,mé|pri|sons,méprisons,3,
86124,mé|pri|sé,méprisé,3,
86125,mé|pri|sée,méprisée,3,
86126,mé|pri|sées,méprisées,3,
86127,mé|pri|sés,méprisés,3,
86128,mé|prit,méprit,2,
86129,mé|prît,méprît,2,
86130,mé|ri|dien,méridien,3,
86131,mé|ri|dien,méridien,3,
86135,mé|ri|diens,méridiens,3,
86136,mé|ri|dio|nal,méridional,4,
86137,mé|ri|dio|nal,méridional,4,
86140,mé|ri|dio|naux,méridionaux,4,
86141,mé|ri|dio|naux,méridionaux,4,
86142,mé|ri|nos,mérinos,3,
86143,mé|ri|ta,mérita,3,
86144,mé|ri|taient,méritaient,3,
86145,mé|ri|tais,méritais,3,
86146,mé|ri|tait,méritait,3,
86147,mé|ri|tant,méritant,3,
86148,mé|ri|tant,méritant,3,
86151,mé|ri|tants,méritants,3,
86156,mé|ri|ter,mériter,3,
86157,mé|ri|te|ra,méritera,4,
86158,mé|ri|te|rai,mériterai,4,
86159,mé|ri|te|raient,mériteraient,4,
86160,mé|ri|te|rais,mériterais,4,
86161,mé|ri|te|rait,mériterait,4,
86162,mé|ri|te|ras,mériteras,4,
86163,mé|ri|te|riez,mériteriez,4,
86164,mé|ri|te|ront,mériteront,4,
86167,mé|ri|tez,méritez,3,
86168,mé|ri|tiez,méritiez,3,
86169,mé|ri|tions,méritions,3,
86173,mé|ri|tons,méritons,3,
86174,mé|ri|tât,méritât,3,
86175,mé|ri|té,mérité,3,
86176,mé|ri|tée,méritée,3,
86177,mé|ri|tées,méritées,3,
86178,mé|ri|tés,mérités,3,
86179,mé|rou,mérou,2,
86180,mé|ro|vin|gien,mérovingien,4,
86185,mé|sal|lie|ras,mésallieras,4,
86186,mé|sal|lies,mésallies,3,
86187,mé|sal|liés,mésalliés,3,
86197,més|es|ti|mant,mésestimant,4,
86200,més|es|ti|mer,mésestimer,4,
86201,més|es|ti|mez,mésestimez,4,
86202,més|es|ti|mé,mésestimé,4,
86209,mé|sons,mésons,2,
86210,mé|so|po|ta|mien,mésopotamien,5,
86212,mé|so|po|ta|miens,mésopotamiens,5,
86213,mé|so|po|ta|miens,mésopotamiens,5,
86215,mé|so|zoï|que,mésozoïque,4,
86216,mé|so|zoï|que,mésozoïque,4,
86217,més|usa|ge,mésusage,3,
86219,mé|ta,méta,2,
86221,mé|ta|bo|li|ser,métaboliser,5,
86226,mé|ta|car|pien,métacarpien,4,
86227,mé|ta|car|pien,métacarpien,4,
86228,mé|ta|car|piens,métacarpiens,4,
86229,mé|tai|rie,métairie,3,
86230,mé|tai|ries,métairies,3,
86231,mé|tal,métal,2,
86237,mé|tal|li|sé,métallisé,4,
86238,mé|tal|li|sée,métallisée,4,
86239,mé|tal|li|sées,métallisées,4,
86240,mé|tal|li|sés,métallisés,4,
86241,mé|tal|lo,métallo,3,
86242,mé|tal|lo|gra|phie,métallographie,5,
86243,mé|tal|los,métallos,3,
86244,mé|tal|lur|gie,métallurgie,4,
86250,mé|ta|mor|pho|sa,métamorphosa,5,
86251,mé|ta|mor|pho|saient,métamorphosaient,5,
86252,mé|ta|mor|pho|sait,métamorphosait,5,
86253,mé|ta|mor|pho|sant,métamorphosant,5,
86257,mé|ta|mor|pho|ser,métamorphoser,5,
86258,mé|ta|mor|pho|se|raient,métamorphoseraient,6,
86259,mé|ta|mor|pho|se|rait,métamorphoserait,6,
86262,mé|ta|mor|pho|sez,métamorphosez,5,
86263,mé|ta|mor|pho|sions,métamorphosions,5,
86264,mé|ta|mor|pho|sât,métamorphosât,5,
86266,mé|ta|mor|pho|sé,métamorphosé,5,
86267,mé|ta|mor|pho|sée,métamorphosée,5,
86268,mé|ta|mor|pho|sées,métamorphosées,5,
86269,mé|ta|mor|pho|sés,métamorphosés,5,
86274,mé|ta|pho|ri|que|ment,métaphoriquement,6,
86276,mé|ta|phy|si|cien,métaphysicien,5,
86278,mé|ta|phy|si|ciens,métaphysiciens,5,
86281,mé|ta|phy|si|que|ment,métaphysiquement,6,
86285,mé|ta|psy|cho|lo|gie,métapsychologie,6,
86289,mé|ta|sta|sé,métastasé,4,
86293,mé|taux,métaux,2,
86294,mé|taya|ge,métayage,3,
86297,mé|ta|zoai|res,métazoaires,4,
86302,mé|tha|nal,méthanal,3,
86308,mé|tho|di|que|ment,méthodiquement,5,
86315,mé|tho|do|lo|gie,méthodologie,5,
86322,mé|ti|cu|leu|se|ment,méticuleusement,6,
86324,mé|ti|cu|leux,méticuleux,4,
86325,mé|ti|cu|lo|si|té,méticulosité,6,
86326,mé|tier,métier,2,
86327,mé|tiers,métiers,2,
86329,mé|tis,métis,2,
86330,mé|tis,métis,2,
86335,mé|tis|ser,métisser,3,
86338,mé|tis|sez,métissez,3,
86339,mé|tis|sé,métissé,3,
86340,mé|tis|sée,métissée,3,
86341,mé|to|ny|mie,métonymie,4,
86343,mé|tra,métra,2,
86346,mé|tras,métras,2,
86347,mé|treur,métreur,2,
86353,mé|tro,métro,2,
86358,mé|tro|po|li|tain,métropolitain,5,
86359,mé|tro|po|li|tain,métropolitain,5,
86362,mé|tro|po|li|tains,métropolitains,5,
86363,mé|tro|po|li|tains,métropolitains,5,
86365,mé|tros,métros,2,
86369,mé|téo|re,météore,3,
